chrom,start,end,tf,score,strand,region
chr17,59829310,59829322,BACH1::MAFK,597,+,chr17:59829147-59829747
chr17,59829310,59829322,MAFG,524,+,chr17:59829147-59829747
chr17,59829311,59829321,MAFK,524,+,chr17:59829147-59829747
chr17,59829311,59829322,MAFG::NRF1,614,+,chr17:59829147-59829747
chr17,59829311,59829322,NFE2L2,614,+,chr17:59829147-59829747
chr17,59829311,59829322,MAF::NFE2,614,+,chr17:59829147-59829747
chr17,59829336,59829346,STAT6,506,+,chr17:59829147-59829747
chr17,59829360,59829370,WT1,554,+,chr17:59829147-59829747
chr17,59829499,59829510,EBF1,526,-,chr17:59829147-59829747
chr17,59829499,59829510,EBF1,632,+,chr17:59829147-59829747
chr17,59829499,59829510,EBF4,519,-,chr17:59829147-59829747
chr17,59829499,59829510,EBF4,602,+,chr17:59829147-59829747
chr17,59829500,59829509,EBF2,511,+,chr17:59829147-59829747
chr17,59829500,59829509,EBF3,511,+,chr17:59829147-59829747
chr17,59829542,59829553,ETV2::FOXI1,505,+,chr17:59829147-59829747
chr17,59829544,59829554,GABPA,506,-,chr17:59829147-59829747
chr17,59829544,59829554,ERG,532,+,chr17:59829147-59829747
chr17,59829660,59829671,PRDM5,532,-,chr17:59829147-59829747
chr17,59829724,59829736,ZNF75A,548,+,chr17:59829147-59829747
chr7,10939937,10939948,EBF1,539,+,chr7:10939917-10940517
chr7,10939937,10939948,EBF4,522,+,chr7:10939917-10940517
chr7,10939944,10939953,ZNF189,511,-,chr7:10939917-10940517
chr7,10939999,10940012,RARG,524,-,chr7:10939917-10940517
chr7,10940000,10940013,RARB,535,-,chr7:10939917-10940517
chr7,10940028,10940043,ZNF836,566,+,chr7:10939917-10940517
chr7,10940077,10940093,ZNF347,526,-,chr7:10939917-10940517
chr7,10940158,10940170,ZBTB24,535,+,chr7:10939917-10940517
chr7,10940435,10940446,EGR2,500,-,chr7:10939917-10940517
chr7,10940436,10940446,EGR1,554,-,chr7:10939917-10940517
chr1,11907856,11907865,TFAP2A,541,+,chr1:11907842-11908442
chr1,11907856,11907865,TFAP2B,511,-,chr1:11907842-11908442
chr1,11907856,11907865,TFAP2B,541,+,chr1:11907842-11908442
chr1,11907856,11907865,TFAP2C,541,-,chr1:11907842-11908442
chr1,11907856,11907865,TFAP2E,511,-,chr1:11907842-11908442
chr1,11907856,11907865,TFAP2E,541,+,chr1:11907842-11908442
chr1,11907874,11907889,ZNF497,623,-,chr1:11907842-11908442
chr1,11907928,11907941,POU2F2,582,-,chr1:11907842-11908442
chr1,11907929,11907941,POU3F2,509,-,chr1:11907842-11908442
chr1,11907931,11907940,POU2F3,541,-,chr1:11907842-11908442
chr1,11907931,11907940,POU2F1,541,-,chr1:11907842-11908442
chr1,11907931,11907940,POU3F4,541,-,chr1:11907842-11908442
chr1,11907931,11907940,POU5F1B,541,-,chr1:11907842-11908442
chr1,11907931,11907941,POU3F1,506,-,chr1:11907842-11908442
chr1,11907939,11907956,ZNF76,919,+,chr1:11907842-11908442
chr1,11907982,11907995,SPIC,551,-,chr1:11907842-11908442
chr1,11908009,11908019,STAT4,502,-,chr1:11907842-11908442
chr1,11908121,11908135,THAP11,533,-,chr1:11907842-11908442
chr1,11908275,11908285,NKX3-2,571,-,chr1:11907842-11908442
chr1,11908401,11908411,ZNF700,524,-,chr1:11907842-11908442
chr10,96130569,96130588,RREB1,521,-,chr10:96130564-96131164
chr10,96130930,96130950,ZNF354A,527,+,chr10:96130564-96131164
chr10,96130944,96130953,ZNF652,541,-,chr10:96130564-96131164
chr10,96130948,96130958,MSANTD1,506,+,chr10:96130564-96131164
chr10,96130948,96130958,MSANTD1,506,-,chr10:96130564-96131164
chr1,150579866,150579883,ZNF454,550,+,chr1:150579864-150580464
chr1,150579949,150579963,ZNF773,550,-,chr1:150579864-150580464
chr1,150580190,150580200,MAX::MYC,506,-,chr1:150579864-150580464
chr1,150580268,150580283,ZNF775,552,+,chr1:150579864-150580464
chr1,150580306,150580317,FOXB1,530,-,chr1:150579864-150580464
chr1,150580308,150580318,POU3F1,517,-,chr1:150579864-150580464
chr1,150580365,150580377,FOXE1,586,-,chr1:150579864-150580464
chr1,150580366,150580377,FOXD2,534,-,chr1:150579864-150580464
chr1,150580390,150580400,ZNF121,532,-,chr1:150579864-150580464
chr1,150580395,150580407,ZNF213,637,+,chr1:150579864-150580464
chr20,63738176,63738188,ZSCAN25,506,-,chr20:63738176-63738776
chr20,63738293,63738303,ZNF331,506,-,chr20:63738176-63738776
chr20,63738297,63738313,ERF::NHLH1,516,-,chr20:63738176-63738776
chr20,63738315,63738328,ZNF423,517,-,chr20:63738176-63738776
chr20,63738461,63738470,ZIC2,541,+,chr20:63738176-63738776
chr20,63738524,63738535,KLF9,577,-,chr20:63738176-63738776
chr20,63738525,63738535,KLF5,524,-,chr20:63738176-63738776
chr20,63738544,63738553,ZIC2,511,+,chr20:63738176-63738776
chr20,63738582,63738593,ETV2::FOXI1,544,-,chr20:63738176-63738776
chr20,63738583,63738595,ERF::FOXO1,500,-,chr20:63738176-63738776
chr19,40777512,40777531,RREB1,511,-,chr19:40777503-40778103
chr19,40777608,40777617,RFX6,541,-,chr19:40777503-40778103
chr19,40777737,40777751,NFIC::TLX1,509,+,chr19:40777503-40778103
chr19,40777789,40777799,STAT4,511,-,chr19:40777503-40778103
chr19,40777790,40777799,STAT5A::STAT5B,541,-,chr19:40777503-40778103
chr19,40777790,40777799,STAT5A,541,-,chr19:40777503-40778103
chr19,40777790,40777799,STAT5B,511,-,chr19:40777503-40778103
chr19,40777959,40777970,KLF8,520,-,chr19:40777503-40778103
chr19,40777960,40777970,ZNF281,602,-,chr19:40777503-40778103
chr19,40777960,40777970,ZNF148,602,+,chr19:40777503-40778103
chr4,53705084,53705093,HOXB13,511,-,chr4:53705058-53705658
chr4,53705179,53705190,SPZ1,517,+,chr4:53705058-53705658
chr4,53705314,53705324,REL,571,-,chr4:53705058-53705658
chr4,53705314,53705324,RELA,506,-,chr4:53705058-53705658
chr4,53705349,53705358,EHF,511,-,chr4:53705058-53705658
chr4,53705385,53705396,ZNF746,513,-,chr4:53705058-53705658
chr4,53705521,53705532,EBF1,511,+,chr4:53705058-53705658
chr4,53705521,53705532,EBF4,532,+,chr4:53705058-53705658
chr4,53705566,53705575,ZNF768,541,-,chr4:53705058-53705658
chr6,30743657,30743666,SALL3,511,+,chr6:30743572-30744172
chr6,30743681,30743699,ZFP28,525,-,chr6:30743572-30744172
chr6,30743719,30743730,ZNF682,505,+,chr6:30743572-30744172
chr6,30743736,30743745,ZNF708,541,+,chr6:30743572-30744172
chr6,30743891,30743900,RUNX1,511,+,chr6:30743572-30744172
chr6,30743891,30743900,BCL11B,541,-,chr6:30743572-30744172
chr6,30744065,30744080,CTCF,537,-,chr6:30743572-30744172
chr6,30744070,30744086,ZNF460,560,-,chr6:30743572-30744172
chr12,49188076,49188087,KLF9,509,+,chr12:49188051-49188651
chr12,49188186,49188196,ZNF362,506,+,chr12:49188051-49188651
chr12,49188188,49188198,ZNF362,602,+,chr12:49188051-49188651
chr12,49188189,49188199,ZNF362,541,+,chr12:49188051-49188651
chr12,49188300,49188315,NR1I2,512,-,chr12:49188051-49188651
chr12,49188317,49188326,KLF14,511,-,chr12:49188051-49188651
chr12,49188317,49188326,KLF12,511,-,chr12:49188051-49188651
chr12,49188360,49188371,KLF8,544,-,chr12:49188051-49188651
chr12,49188361,49188370,SP1,541,-,chr12:49188051-49188651
chr12,49188361,49188370,SP2,541,-,chr12:49188051-49188651
chr12,49188361,49188370,SP4,541,-,chr12:49188051-49188651
chr12,49188361,49188370,KLF14,541,-,chr12:49188051-49188651
chr12,49188361,49188370,KLF12,541,-,chr12:49188051-49188651
chr12,49188361,49188370,KLF10,541,-,chr12:49188051-49188651
chr12,49188363,49188376,ZNF131,524,+,chr12:49188051-49188651
chr12,49188512,49188522,ZNF148,517,+,chr12:49188051-49188651
chr12,49188514,49188529,ZNF816,501,-,chr12:49188051-49188651
chr12,49188539,49188549,EGR1,541,+,chr12:49188051-49188651
chr12,49188539,49188550,EGR3,539,+,chr12:49188051-49188651
chr12,49188598,49188613,ZNF850,528,+,chr12:49188051-49188651
chr6,63582542,63582554,TCF7L1,501,+,chr6:63582505-63583105
chr6,63582725,63582739,ZNF471,530,+,chr6:63582505-63583105
chr6,63582796,63582806,SOX6,532,+,chr6:63582505-63583105
chr6,63582796,63582806,SOX7,502,-,chr6:63582505-63583105
chr6,63582797,63582816,ZNF675,564,-,chr6:63582505-63583105
chr6,63582873,63582886,ZNF841,594,+,chr6:63582505-63583105
chr6,63582905,63582917,ETV5::HOXA2,521,-,chr6:63582505-63583105
chr1,113871574,113871589,ZNF418,601,-,chr1:113871462-113872062
chr1,113871657,113871668,ZNF746,584,-,chr1:113871462-113872062
chr1,113871707,113871721,ZNF93,544,-,chr1:113871462-113872062
chr1,113871740,113871750,GFI1B,511,-,chr1:113871462-113872062
chr1,113871741,113871750,RUNX1,541,+,chr1:113871462-113872062
chr1,113871741,113871750,BCL11B,511,-,chr1:113871462-113872062
chr14,49992987,49993001,PAX3,516,+,chr14:49992866-49993466
chr14,49993023,49993038,ESR2,525,+,chr14:49992866-49993466
chr14,49993050,49993061,SPZ1,507,-,chr14:49992866-49993466
chr14,49993081,49993090,ZNF708,541,+,chr14:49992866-49993466
chr14,49993094,49993108,NR6A1,613,-,chr14:49992866-49993466
chr14,49993124,49993134,ZBTB32,506,-,chr14:49992866-49993466
chr14,49993160,49993174,NR6A1,618,+,chr14:49992866-49993466
chr14,49993308,49993319,ZBTB18,524,-,chr14:49992866-49993466
chr9,3521937,3521952,ZNF282,547,-,chr9:3521865-3522465
chr9,3521965,3521975,NKX3-2,532,+,chr9:3521865-3522465
chr9,3521971,3521981,MEF2A,541,+,chr9:3521865-3522465
chr9,3521971,3521982,MEF2C,577,+,chr9:3521865-3522465
chr9,3522042,3522052,ZNF362,511,+,chr9:3521865-3522465
chr9,3522043,3522053,ZNF362,602,+,chr9:3521865-3522465
chr9,3522044,3522054,ZNF362,602,+,chr9:3521865-3522465
chr9,3522045,3522055,ZNF362,602,+,chr9:3521865-3522465
chr9,3522057,3522067,STAT4,554,-,chr9:3521865-3522465
chr9,3522057,3522070,BCL6,544,-,chr9:3521865-3522465
chr9,3522108,3522118,PRDM13,602,+,chr9:3521865-3522465
chr9,3522165,3522178,STAT1::STAT2,548,-,chr9:3521865-3522465
chr9,3522166,3522183,IRF3,500,+,chr9:3521865-3522465
chr9,3522228,3522238,NKX3-2,554,+,chr9:3521865-3522465
chr9,3522257,3522273,AR,543,+,chr9:3521865-3522465
chr9,3522258,3522273,NR3C1,526,+,chr9:3521865-3522465
chr9,3522258,3522273,NR3C1,526,-,chr9:3521865-3522465
chr9,3522258,3522273,NR3C2,509,-,chr9:3521865-3522465
chr9,3522258,3522273,NR3C2,522,+,chr9:3521865-3522465
chr9,3522258,3522274,AR,516,-,chr9:3521865-3522465
chr9,3522321,3522331,ZNF211,524,+,chr9:3521865-3522465
chr9,3522329,3522339,ZBTB47,571,+,chr9:3521865-3522465
chr9,3522330,3522339,ZNF652,541,+,chr9:3521865-3522465
chr9,3522357,3522371,ZNF721,505,-,chr9:3521865-3522465
chr2,113713424,113713438,IRF4,508,-,chr2:113713311-113713911
chr2,113713425,113713438,IRF8,532,-,chr2:113713311-113713911
chr2,113713427,113713437,STAT2,554,-,chr2:113713311-113713911
chr2,113713427,113713438,IRF1,662,-,chr2:113713311-113713911
chr2,113713600,113713610,STAT6,554,+,chr2:113713311-113713911
chr2,113713748,113713758,ZNF362,511,+,chr2:113713311-113713911
chr2,113713748,113713766,ZFP28,501,-,chr2:113713311-113713911
chr2,113713749,113713759,ZNF362,602,+,chr2:113713311-113713911
chr2,113713750,113713760,ZNF362,602,+,chr2:113713311-113713911
chr2,113713751,113713761,ZNF362,602,+,chr2:113713311-113713911
chr2,113713752,113713762,ZNF362,602,+,chr2:113713311-113713911
chr2,113713753,113713763,ZNF362,602,+,chr2:113713311-113713911
chr2,113713754,113713764,ZNF362,602,+,chr2:113713311-113713911
chr2,113713755,113713765,ZNF362,602,+,chr2:113713311-113713911
chr2,113713756,113713766,ZNF362,602,+,chr2:113713311-113713911
chr2,113713757,113713767,ZNF362,602,+,chr2:113713311-113713911
chr2,113713758,113713768,ZNF362,602,+,chr2:113713311-113713911
chr2,113713759,113713769,ZNF362,602,+,chr2:113713311-113713911
chr2,113713760,113713770,ZNF362,602,+,chr2:113713311-113713911
chr2,113713761,113713771,ZNF362,541,+,chr2:113713311-113713911
chr2,113713762,113713772,ZNF362,554,+,chr2:113713311-113713911
chr2,113713799,113713809,FOXQ1,541,-,chr2:113713311-113713911
chr10,75210281,75210290,ZFP809,511,-,chr10:75210215-75210815
chr10,75210310,75210322,ZNF213,513,+,chr10:75210215-75210815
chr10,75210446,75210462,NHLH2,501,-,chr10:75210215-75210815
chr10,75210485,75210495,KLF5,602,+,chr10:75210215-75210815
chr10,75210485,75210496,PATZ1,584,-,chr10:75210215-75210815
chr10,75210485,75210496,KLF8,539,-,chr10:75210215-75210815
chr10,75210486,75210495,SP1,541,-,chr10:75210215-75210815
chr10,75210486,75210495,SP2,541,-,chr10:75210215-75210815
chr10,75210486,75210495,SP4,541,-,chr10:75210215-75210815
chr10,75210486,75210495,KLF14,541,-,chr10:75210215-75210815
chr10,75210486,75210495,KLF12,541,-,chr10:75210215-75210815
chr10,75210486,75210495,KLF10,541,-,chr10:75210215-75210815
chr10,75210519,75210528,SP1,511,-,chr10:75210215-75210815
chr10,75210519,75210528,SP4,511,-,chr10:75210215-75210815
chr10,75210525,75210535,ZNF281,541,-,chr10:75210215-75210815
chr10,75210526,75210542,ZNF347,530,+,chr10:75210215-75210815
chr10,75210556,75210576,PRDM9,563,-,chr10:75210215-75210815
chr10,75210569,75210580,PATZ1,511,-,chr10:75210215-75210815
chr10,75210569,75210580,KLF8,592,-,chr10:75210215-75210815
chr10,75210570,75210579,SP1,541,-,chr10:75210215-75210815
chr10,75210570,75210579,SP2,541,-,chr10:75210215-75210815
chr10,75210570,75210579,SP4,541,-,chr10:75210215-75210815
chr10,75210570,75210579,KLF14,541,-,chr10:75210215-75210815
chr10,75210570,75210579,KLF12,541,-,chr10:75210215-75210815
chr10,75210570,75210579,KLF10,541,-,chr10:75210215-75210815
chr10,75210570,75210580,SP9,554,+,chr10:75210215-75210815
chr10,75210570,75210580,ZNF281,571,-,chr10:75210215-75210815
chr10,75210570,75210580,ZNF148,506,+,chr10:75210215-75210815
chr10,75210570,75210581,SP8,544,+,chr10:75210215-75210815
chr10,75210577,75210587,ZNF257,554,-,chr10:75210215-75210815
chr10,75210692,75210704,CREB3L3,550,+,chr10:75210215-75210815
chr10,75210692,75210704,CREB3L3,580,-,chr10:75210215-75210815
chr10,75210762,75210775,TFAP2B,586,-,chr10:75210215-75210815
chr10,75210762,75210775,TFAP2B,604,+,chr10:75210215-75210815
chr10,75210762,75210775,TFAP2C,619,-,chr10:75210215-75210815
chr10,75210762,75210775,TFAP2C,628,+,chr10:75210215-75210815
chr10,75210762,75210775,TFAP2A,611,+,chr10:75210215-75210815
chr10,75210762,75210775,TFAP2A,618,-,chr10:75210215-75210815
chr10,75210768,75210782,ZNF93,591,+,chr10:75210215-75210815
chr19,2084702,2084718,ZNF460,651,+,chr19:2084684-2085284
chr19,2084703,2084717,ZNF135,506,+,chr19:2084684-2085284
chr19,2084757,2084773,ZNF878,510,+,chr19:2084684-2085284
chr19,2084891,2084901,ZNF362,602,-,chr19:2084684-2085284
chr19,2084892,2084902,ZNF362,511,-,chr19:2084684-2085284
chr19,2084893,2084903,ZNF362,571,-,chr19:2084684-2085284
chr19,2084970,2084986,ZNF460,776,+,chr19:2084684-2085284
chr19,2084971,2084985,ZNF135,525,+,chr19:2084684-2085284
chr19,2085098,2085108,STAT6,502,+,chr19:2084684-2085284
chr19,2085137,2085155,ZBTB41,557,-,chr19:2084684-2085284
chr19,2085151,2085160,TFAP2A,511,-,chr19:2084684-2085284
chr19,2085151,2085160,TFAP2C,511,+,chr19:2084684-2085284
chr19,2085203,2085217,ZNF606,509,+,chr19:2084684-2085284
chr10,95693393,95693408,ZNF775,522,-,chr10:95693273-95693873
chr10,95693554,95693569,ZNF707,562,+,chr10:95693273-95693873
chr10,95693666,95693677,EBF1,522,+,chr10:95693273-95693873
chr10,95693666,95693677,EBF4,505,+,chr10:95693273-95693873
chr12,95266248,95266259,FOXC2,513,-,chr12:95266175-95266775
chr12,95266248,95266260,FOXE1,523,-,chr12:95266175-95266775
chr12,95266249,95266260,FOXD2,539,-,chr12:95266175-95266775
chr12,95266572,95266584,ZNF75A,512,-,chr12:95266175-95266775
chr12,95266631,95266651,ZNF354A,511,-,chr12:95266175-95266775
chr12,95266662,95266676,FOXD3,508,-,chr12:95266175-95266775
chr1,206930241,206930256,ZNF275,516,-,chr1:206930225-206930825
chr1,206930370,206930379,ETV1,511,+,chr1:206930225-206930825
chr1,206930370,206930379,ZNF175,511,+,chr1:206930225-206930825
chr1,206930391,206930405,ZNF606,537,+,chr1:206930225-206930825
chr1,206930470,206930480,ZNF148,541,-,chr1:206930225-206930825
chr1,206930470,206930481,KLF8,514,+,chr1:206930225-206930825
chr1,206930548,206930557,ZFP809,541,+,chr1:206930225-206930825
chr1,206930550,206930560,ZNF281,502,-,chr1:206930225-206930825
chr1,206930586,206930599,STAT1::STAT2,529,-,chr1:206930225-206930825
chr1,206930591,206930604,ZNF184,511,+,chr1:206930225-206930825
chr1,206930607,206930617,MEF2A,511,+,chr1:206930225-206930825
chr1,206930616,206930632,ZNF470,556,+,chr1:206930225-206930825
chr1,206930670,206930680,ZFX,502,+,chr1:206930225-206930825
chr1,206930672,206930687,ZNF816,518,-,chr1:206930225-206930825
chr1,206930716,206930730,ZKSCAN3,522,-,chr1:206930225-206930825
chr1,206930802,206930816,ZNF684,517,-,chr1:206930225-206930825
chr19,52690335,52690345,ZNF500,502,-,chr19:52690268-52690868
chr19,52690516,52690526,ZFX,602,-,chr19:52690268-52690868
chr19,52690540,52690549,ZBTB8A,511,+,chr19:52690268-52690868
chr19,52690540,52690551,SP8,532,-,chr19:52690268-52690868
chr19,52690541,52690551,SP9,541,-,chr19:52690268-52690868
chr19,52690541,52690552,KLF16,536,-,chr19:52690268-52690868
chr19,52690541,52690552,SP3,577,-,chr19:52690268-52690868
chr19,52690541,52690552,KLF9,503,-,chr19:52690268-52690868
chr19,52690541,52690552,KLF8,558,+,chr19:52690268-52690868
chr19,52690542,52690551,KLF14,511,+,chr19:52690268-52690868
chr19,52690542,52690551,KLF12,511,+,chr19:52690268-52690868
chr19,52690542,52690552,KLF5,532,-,chr19:52690268-52690868
chr19,52690546,52690558,ZNF213,513,-,chr19:52690268-52690868
chr19,52690563,52690574,PATZ1,503,+,chr19:52690268-52690868
chr19,52690567,52690577,ZBED4,524,-,chr19:52690268-52690868
chr19,52690590,52690599,RUNX2,541,-,chr19:52690268-52690868
chr19,52690602,52690617,CTCF,574,+,chr19:52690268-52690868
chr19,52690609,52690620,SP3,500,-,chr19:52690268-52690868
chr19,52690609,52690620,PATZ1,500,+,chr19:52690268-52690868
chr19,52690609,52690620,KLF8,614,+,chr19:52690268-52690868
chr19,52690610,52690620,KLF5,554,-,chr19:52690268-52690868
chr19,52690613,52690623,ZBED4,511,-,chr19:52690268-52690868
chr19,52690621,52690630,SP2,511,+,chr19:52690268-52690868
chr19,52690641,52690652,DMTF1,511,+,chr19:52690268-52690868
chr19,52690649,52690666,ZNF454,517,+,chr19:52690268-52690868
chr19,52690694,52690703,ELF1,511,+,chr19:52690268-52690868
chr19,52690694,52690703,ELF3,511,-,chr19:52690268-52690868
chr19,52690726,52690739,HSF1,588,-,chr19:52690268-52690868
chr19,52690726,52690739,HSF2,577,-,chr19:52690268-52690868
chr19,52690726,52690739,HSF4,589,-,chr19:52690268-52690868
chr19,52690829,52690845,ZNF347,510,+,chr19:52690268-52690868
chr19,52690830,52690844,ZNF683,522,+,chr19:52690268-52690868
chrX,13691921,13691931,ATF2,511,-,chrX:13691907-13692507
chrX,13691921,13691932,JUND,505,-,chrX:13691907-13692507
chrX,13691942,13691952,CDX1,502,-,chrX:13691907-13692507
chrX,13691953,13691969,NR1H3::RXRA,570,-,chrX:13691907-13692507
chrX,13691995,13692011,ZNF878,548,-,chrX:13691907-13692507
chrX,13691996,13692007,FLI1::FOXI1,554,+,chrX:13691907-13692507
chrX,13691997,13692007,ERF::FOXI1,554,+,chrX:13691907-13692507
chrX,13691997,13692008,ETV2::FOXI1,510,+,chrX:13691907-13692507
chrX,13691997,13692008,FOXJ2::ELF1,544,+,chrX:13691907-13692507
chrX,13692103,13692115,ZNF213,555,-,chrX:13691907-13692507
chrX,13692110,13692120,ZNF121,602,+,chrX:13691907-13692507
chrX,13692151,13692161,ZNF362,511,+,chrX:13691907-13692507
chrX,13692152,13692162,ZNF362,602,+,chrX:13691907-13692507
chrX,13692153,13692163,ZNF362,524,+,chrX:13691907-13692507
chrX,13692199,13692215,ZNF460,717,-,chrX:13691907-13692507
chrX,13692251,13692260,FOSL2::JUN,511,+,chrX:13691907-13692507
chrX,13692251,13692260,BACH1,511,-,chrX:13691907-13692507
chrX,13692276,13692288,ZNF213,637,-,chrX:13691907-13692507
chrX,13692327,13692339,FOXE1,506,+,chrX:13691907-13692507
chr3,119560169,119560183,KLF17,529,+,chr3:119560010-119560610
chr3,119560172,119560184,ZSCAN25,555,-,chr3:119560010-119560610
chr3,119560350,119560368,ZFP28,540,-,chr3:119560010-119560610
chr3,119560351,119560361,ZNF362,602,+,chr3:119560010-119560610
chr3,119560352,119560362,ZNF362,602,+,chr3:119560010-119560610
chr3,119560353,119560363,ZNF362,602,+,chr3:119560010-119560610
chr3,119560354,119560364,ZNF362,602,+,chr3:119560010-119560610
chr3,119560355,119560365,ZNF362,602,+,chr3:119560010-119560610
chr3,119560356,119560366,ZNF362,602,+,chr3:119560010-119560610
chr3,119560357,119560367,ZNF362,602,+,chr3:119560010-119560610
chr3,119560358,119560368,ZNF362,602,+,chr3:119560010-119560610
chr3,119560359,119560369,ZNF362,602,+,chr3:119560010-119560610
chr3,119560360,119560370,ZNF362,602,+,chr3:119560010-119560610
chr3,119560361,119560371,ZNF362,602,+,chr3:119560010-119560610
chr3,119560362,119560372,ZNF362,541,+,chr3:119560010-119560610
chr3,119560363,119560373,ZNF362,554,+,chr3:119560010-119560610
chr3,57984031,57984048,RARA::RXRA,512,+,chr3:57983982-57984582
chr3,57984056,57984068,BACH1::MAFK,514,+,chr3:57983982-57984582
chr3,57984057,57984068,MAFG::NRF1,532,+,chr3:57983982-57984582
chr3,57984057,57984068,NFE2L2,544,+,chr3:57983982-57984582
chr3,57984057,57984068,MAF::NFE2,554,+,chr3:57983982-57984582
chr3,57984197,57984213,SRF,549,-,chr3:57983982-57984582
chr3,57984232,57984243,DUX4,534,-,chr3:57983982-57984582
chr3,57984297,57984306,ZIC2,541,+,chr3:57983982-57984582
chr3,57984491,57984506,ZFP14,542,+,chr3:57983982-57984582
chr7,2920884,2920894,MSGN1,541,+,chr7:2920857-2921457
chr7,2920954,2920965,ZBTB40,527,-,chr7:2920857-2921457
chr7,2921052,2921071,RREB1,510,+,chr7:2920857-2921457
chr7,2921064,2921074,PRDM13,554,+,chr7:2920857-2921457
chr7,2921068,2921077,ZIC2,511,-,chr7:2920857-2921457
chr7,2921136,2921147,SP3,530,+,chr7:2920857-2921457
chr7,2921137,2921146,KLF6,541,+,chr7:2920857-2921457
chr7,2921137,2921147,KLF11,602,+,chr7:2920857-2921457
chr7,2921137,2921147,SP9,571,+,chr7:2920857-2921457
chr7,2921137,2921148,SP8,577,+,chr7:2920857-2921457
chr7,2921145,2921154,TEAD1,541,+,chr7:2920857-2921457
chr7,2921171,2921180,DPRX,541,-,chr7:2920857-2921457
chr21,41377375,41377390,ZNF850,527,-,chr21:41377358-41377958
chr21,41377430,41377440,GLI1,517,+,chr21:41377358-41377958
chr21,41377542,41377552,KLF5,517,+,chr21:41377358-41377958
chr21,41377543,41377553,ZNF148,524,+,chr21:41377358-41377958
chr21,41377546,41377559,ZNF423,567,-,chr21:41377358-41377958
chr21,41377617,41377626,ZNF189,511,-,chr21:41377358-41377958
chr21,41377658,41377676,RARA,511,-,chr21:41377358-41377958
chr21,41377668,41377677,ZKSCAN5,541,-,chr21:41377358-41377958
chr21,41377830,41377847,RARA::RXRG,558,-,chr21:41377358-41377958
chr5,141637240,141637258,THRA,512,-,chr5:141637160-141637760
chr5,141637294,141637304,EGR1,532,+,chr5:141637160-141637760
chr5,141637349,141637360,TFAP2C,500,-,chr5:141637160-141637760
chr5,141637349,141637362,TFAP2C,525,+,chr5:141637160-141637760
chr5,141637349,141637362,TFAP2C,525,-,chr5:141637160-141637760
chr5,141637349,141637362,TFAP2A,504,-,chr5:141637160-141637760
chr5,141637349,141637362,TFAP2A,541,+,chr5:141637160-141637760
chr5,141637396,141637405,SP1,511,-,chr5:141637160-141637760
chr5,141637396,141637405,SP4,511,-,chr5:141637160-141637760
chr5,141637397,141637407,ZBED4,517,+,chr5:141637160-141637760
chr5,141637415,141637426,KLF8,566,-,chr5:141637160-141637760
chr5,141637416,141637425,SP1,511,-,chr5:141637160-141637760
chr5,141637416,141637425,SP4,511,-,chr5:141637160-141637760
chr5,141637502,141637519,ZNF454,556,-,chr5:141637160-141637760
chr5,141637558,141637568,ZNF281,524,-,chr5:141637160-141637760
chr5,141637558,141637569,ZNF746,519,+,chr5:141637160-141637760
chr5,141637564,141637575,PATZ1,505,-,chr5:141637160-141637760
chr5,141637621,141637635,ZNF530,546,+,chr5:141637160-141637760
chr5,141637623,141637643,PRDM9,724,+,chr5:141637160-141637760
chr5,141637624,141637634,ZNF281,602,+,chr5:141637160-141637760
chr5,141637624,141637634,ZNF148,602,-,chr5:141637160-141637760
chr5,141637624,141637635,KLF8,520,+,chr5:141637160-141637760
chr5,141637663,141637680,ZNF454,526,-,chr5:141637160-141637760
chr5,141637710,141637726,ERF::NHLH1,509,+,chr5:141637160-141637760
chr14,76196241,76196252,ETV2::FOXI1,505,+,chr14:76195949-76196549
chr14,76196312,76196323,FOXC1,519,-,chr14:76195949-76196549
chr14,76196312,76196323,FOXB1,514,-,chr14:76195949-76196549
chr14,76196312,76196323,FOXC2,544,-,chr14:76195949-76196549
chr14,76196431,76196441,STAT2,506,-,chr14:76195949-76196549
chr14,76196431,76196442,IRF1,539,-,chr14:76195949-76196549
chr14,76196436,76196454,ZFP28,522,+,chr14:76195949-76196549
chr14,76196437,76196447,ZNF362,602,-,chr14:76195949-76196549
chr14,76196438,76196448,ZNF362,602,-,chr14:76195949-76196549
chr14,76196439,76196449,ZNF362,602,-,chr14:76195949-76196549
chr14,76196440,76196450,ZNF362,602,-,chr14:76195949-76196549
chr14,76196440,76196458,ZFP28,501,+,chr14:76195949-76196549
chr14,76196441,76196451,ZNF362,602,-,chr14:76195949-76196549
chr14,76196442,76196452,ZNF362,602,-,chr14:76195949-76196549
chr14,76196443,76196453,ZNF362,602,-,chr14:76195949-76196549
chr14,76196444,76196454,ZNF362,602,-,chr14:76195949-76196549
chr14,76196445,76196455,ZNF362,602,-,chr14:76195949-76196549
chr14,76196446,76196456,ZNF362,602,-,chr14:76195949-76196549
chr14,76196447,76196457,ZNF362,602,-,chr14:76195949-76196549
chr14,76196448,76196458,ZNF362,511,-,chr14:76195949-76196549
chr14,76196513,76196529,ZNF732,505,+,chr14:76195949-76196549
chr14,76196518,76196533,CTCF,508,+,chr14:76195949-76196549
chr3,184362640,184362656,ZNF732,550,+,chr3:184362585-184363185
chr3,184362683,184362698,ZFP14,515,+,chr3:184362585-184363185
